,ethereum_address,ether_balance,unique_tokens,unique_transfers
3657,0xf791e15ec53b2885f8368afecd7a1d0ae2a31774,1099.999796622,39,2
3658,0xf0d9fcb4fefdbd3e7929374b4632f8ad511bd7e3,3851.51982731244,29,6
3659,0x59a333a41bb0f7df66c99cec032a80dc6b49778f,1299.997396,24,2
3660,0x711cd20bf6b436ced327a8c65a14491aa04c2ca1,2104.6491990329164,7,2
3661,0x06084cb814c7d3b8d5be8ca5213c5dcc5ead22be,1000.088013,23,2
3662,0xb6f211475cd63f429edb911ac79e7962346f1e38,1319.6304271200001,21,1
3663,0xc2efbf3b2db3beae5bf07a0669dd5f5babc457f5,1600.8996430000002,11,2
3664,0x450bf6701393149dc3a815fe90f822d45d9135c4,1003.5084302026601,33,2
3665,0xb56667b6dac13bffc9dec23982f01cde275fd85a,1857.2847295800002,25,2
3666,0xf7fdb5f4700debc8257a0d155925120833639a74,1628.139261,1,1
3667,0x42af22500b8342486dae5d9745e283fc914f3084,2557.9795672109426,17,1
3668,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,1766959.8932146505,19,5
3669,0x91b9d2835ad914bc1dcfe09bd1816febd04fd689,2702.3953593771485,20,1
3670,0x6c7a206bf429e7f519e33bd5c18ae454cd5bfc47,2120.7924356884,12,3
3671,0x4a07bbc343d96e31676ddd0dc1bdcd5191e27df3,2500.0,12,2
3672,0x8dbb3efbb24ab5b47c60154253986e1d6a3211d0,3167.357804585,27,2
3673,0xb3f2a2f488b09ad441b8507e0b39e57852cb0625,2315.39209389937,26,1
3674,0x14f3753ee8963e29946d9309b7741223cfa1b445,2204.992398,15,2
3675,0x811f590d3608d4323a00235bfa63cb54783142aa,10000.0,15,1
3676,0xa675d9ff0e12b751ba45f5cf091fa13cb49f23fc,1000.1,11,1
3677,0xfabbaf3c22be2a27daba478bdaefadf9c4d2264c,1331.2877255785393,16,1
3678,0x0e7f3e4dc9005c0565fde28f68fc1372d1e266c4,1297.1916424739695,22,3
3679,0x04e5a3d5098f775077f051f17815b4e4a3e8fc99,13104.9956,24,2
3680,0xb2f688db6f681eae8bc8a083f26ce71224d1421b,1368.8113702677776,31,1
3681,0x2866b81decb02ee70ae250cee5cdc77b59d7b679,2000.0,34,2
3682,0x1317fd2ca127f5fd44fa88efb9a3e92dfa8f32b9,1501.1157583731078,27,1
3683,0x90c685c31953c2b2675f723e7fa74efc83fa8fca,1304.1063523912417,11,49
3684,0x40d26778b5b7a3498cff9a941a900e2bbc1a9534,1114.9741679927108,4,9
3685,0x367989c660881e1ca693730f7126fe0ffc0963fb,150000.0,24,2
3686,0x4906cb897a7583e4c7571e3925c9460182fdf4c8,9504.48001218882,13,1
3687,0x839ca53573516b8176cb7b050f15498b78055632,1743.6940638558888,17,1
3688,0xd387bf16d13efa8294ef9ae501f673238637ef2b,1299.874107887,13,2
3689,0xab7e130c57cb12e9c488c34a16d5b4779233eb14,9999.999,20,2
3690,0x06a4ef39e077471214e4a8bfa0cbbe34e88849a2,5462.135845642516,1,1
3691,0x5a81f0a2c5ba1b7173ccf75258aef907cd5691d9,1970.069433,40,2
3692,0xe3f49dd84f6dde4566ff58159f7d5971b5e7bc11,10000.0,21,1
3693,0x2448596f91c09baa30bc96106a2d37b5705e5d28,1049.985524,45,2
3694,0x231568baa78111377f097bb087241f8379fa18f4,1767.814,25,3
3695,0xb37640f5f7ef7b0fdcce2c0c053db4f976945647,2783.977074312346,38,1
3696,0x32c320b1b6641e2cbfb70f4675e260321563f9e1,3588.08508313,2,1
3697,0xb8732e756d52c7b793981ed225228be895698331,1000.099,9,1
3698,0x77afe94859163abf0b90725d69e904ea91446c7b,150000.0,26,2
3699,0x82edcda969f202a582edd2b5647da15822368fc6,2325.6676262506494,17,2
3700,0x184cf353a776f08ef89650fe27d9ada8407afe55,1253.338373614704,18,2
3701,0x97122ddca38c29b7653d52b07998d06a7128fa0b,2683.7872231451065,6,2
3702,0x7ad80121040f0a92ae40c51b250279d7f68c18ef,7689.550020265,17,1
3703,0x793b9aa3a7c8c40a7792bca245820fe67f04452f,2033.475732876,8,1
3704,0x2fa9f9efc767650aace0422668444c3ff63e1f8d,148531.7123140393,24,2
3705,0x0efbc2a723d4aed9347696055318f515b6b9ae65,1341.74259716,11,1
3706,0x7cdcb09dbe6fd3f87b419d8c094b0b607faeed5f,2835.285862111969,16,38
3707,0x998a7fd73446cd6532bf3058a270581730b27137,58938.03695535,19,2
3708,0xd3933cfd67b25b68f1cc319db4ecef7d8ad60692,1337.5434344019961,7,1
3709,0x5d0ba857f0c51612f04e4d59d3d0edf2574fd476,3811.5088565573155,14,6
3710,0x4f48439da24103140072db36ce909af394893c36,1214.99881948,2,1
3711,0xfc1710ffad8614e18ecd2bb3d4bbbea4fd04440d,3436.010048585958,35,2
3712,0x3ad7bbd84afa93c47d30869ee97a294c788bce23,2555.14009598,5,1
3713,0xcc40e2fe03ac2c13d1cfe34eadb4c7bc010c0e86,1201.81706995,3,1
3714,0x7bd3bd44e2d7e460bc3547bc08305ce83b70dc87,10000.0,20,1
3715,0x97b4235ca17b7f7a7e8a7a763b7c3e359712326c,5000.205310083273,4,1
3716,0xa9e5c25af507aaa3ee7c4c625f9ed17423b42f4c,4022.095721659736,6,11
3717,0x050cfa8568d88145e46dcff94e61d91411c3076a,2984.6762756823155,12,1
3718,0xe16e5d34850b4354fe686eb019fc18c37285e971,1003.5453459683113,18,5
3719,0x3bb6b041a65f763be52fcd49be7f67016e9b1cd3,1599.9901304677778,41,2
3720,0x1bac3e32ee52075e122ac4c625aed36d966af044,1999.98,7,1
3721,0x854691ce714f325ced55ce5928ce9ba12facd1b8,4380.0,41,2
3722,0x2671aab5d03058ab0c92b0a5f1984b37d829a1e4,2000.0579216363208,4,1
3723,0x61c808d82a3ac53231750dadc13c777b59310bd9,37228.06750311,12,108
3724,0x2d24e5dea9165277420b6031653203c943154003,1001.16100344,34,2
3725,0x6807ed81472c15775dc2ae2d79af2f4984d88f12,1999.9999999999998,7,1
3726,0x1ec4ec4b77bf19d091a868e6f49154180541f90e,2000.0,35,2
3727,0xcb9ee8d755beb02d6aef46f0d177c39f40988ea9,1070.0,6,1
3728,0x686e5ac50d9236a9b7406791256e47feddb26aba,10187.878647450245,24,18254
3729,0x6220d7a458a68d6a554e5904792049fd2ef6bbcc,50000.419059,70,3
3730,0xd98958c8c1769df52d4747f556263da5b6d9afcf,1644.09249046,42,2
3731,0xd649b99cbc8efcfaf393db48b102650f79357df4,1211.1531909289606,4,1
3732,0x6a53d41ae4a752b21abed5374649953a513de5e5,2000.0,32,2
3733,0xc9b66dc3ea25253affecb55c694b121a72431a2d,1004.4856143424545,13,2
3734,0xe9c8720fb11487fdbcdc15c39ec1d1384eb51e94,3885.1923785848,13,6
3735,0x001ea4060eef514f681d5280e52edea589bfc6d1,1455.4201259419,45,2
3736,0xa791a2962273c0a20284371ac7354550e2217e85,1418.23112418,7,1
3737,0x43f674778df05c5a7f446483a2ac3da48d4bddd6,3603.7144820000003,10,1
3738,0x8d2205d13d58877ab47423664352df2cab8cf4cc,3207.93181904,23,2
3739,0xea4be00e2eefbe16f44c837e21d6f1171c70535d,6000.0,48,2
3740,0x84cb7da0502df45cf561817bbd2362f451be02da,1199.99550825,40,2
3741,0x1a26679bb7f31b1d52f3d16c6721f6f4b1fab2b3,1005.008610274,13,2
3742,0x82ec51addba4b44266e072d92e221387bc39efc2,4469.93222632,3,1
3743,0xc6bf8152ee5ff479b93c30308f72a30ace2e4ff2,2439.970811,14,1
3744,0xdb39644409d139842679a2993cb8a545c2fd1fac,4374.238600779953,16,1
3745,0x05576087d1ad92873da0a3b76e7105195935b0f5,55230.015329897775,18,2
3746,0x1422e66bbfc22feb643305a02444f32a2f31809f,1901.8568742965715,9,11
3747,0xcf4311c26847664e106af7170fa1af6dd4ef7944,1500.0,6,1
3748,0xfcc1f613e0b1709ef616fa48103e49d698d4dbe4,1501.231254444,14,3
3749,0x23f79ba28f032d1c1c3aafec96f642fa606da82f,2600.315622194,12,1
3750,0xb8cda067fabedd1bb6c11c626862d7255a2414fe,150000.0,27,2
3751,0x460db29847792d188a47018e826f82905b70af6c,1504.894139,30,2
3752,0xa4c2ca8d5a6f488604ca417c0aace8e2621f02d0,2999.999475,12,2
3753,0xb3ff14d1709effde7a4f6bec02b842865bfd58ec,2367.511151784345,45,2
3754,0x5a9c8b69fc614d69564999b00dcb42db67f97e90,2679.563811112005,37,3
3755,0x9a421241c98bbb8ae013e4a5f85e5067e3874d16,19999.99958,5,1
3756,0x6c064fb0b9956b111fdcfe4297c03c980dd7730c,36904.686673204924,17,2
3757,0x69255dc6fb8d09bf7b02f449f443a6c3c325bd0e,4036.7562900000003,11,2
3758,0xd14e5f2f805805befd37d0304fe212faae8d650c,1015.5588569772323,56,3
3759,0xa3d39551a4bc06ea1da1c646f8badbe864d85240,10000.0,21,2
3760,0x785831f018d8ec5b4e6bd579e8e483c1e4d1f7c0,1799.9876912070001,18,5
3761,0x87be146db602bd604c3e7d47b2197b08b65f85a0,3000.0320684537774,10,1
3762,0xb5e625de5b87578df0f636e581c889e660995b65,1245.9243239789648,11,1
3763,0xee727714eeb88f37ed95418fdfbff3c75860359f,1999.9985350000109,3,1
3764,0x3c0ca512e8f532d14b4c2f079f877246aba9c6cd,1175.9891444177777,33,2
3765,0x7a5c407f11ba0080258cfa9a5eac0ed18da976e8,2005.9990634,11,1
3766,0x6dab922fcc1adbee120647be4aa15d292f8167e4,10000.0,20,1
3767,0x3879dfe120175f077683f95b7a5724e989599241,1000.0548841773093,11,1
3768,0x0fcc641621fbd44d3ea64366f181f007144e187a,7253.461459,31,2
3769,0x343a8818a4d2fd4a63241549815e4c158fa95252,1861.8384215059998,34,2
3770,0xfd898a0f677e97a9031654fc79a27cb5e31da34a,150000.1,26,2
3771,0xd4ab047a3d816196195e311b6dadcfa52f89abf0,2237.8780693875556,9,2
3772,0x2802431f1de984fe3f298074bc5110eb75fc9cf7,1712.0,14,1
3773,0x7d6149ad9a573a6e2ca6ebf7d4897c1b766841b4,11148.974930103415,5,95
3774,0xf00c6a95c1cab713ebe4d4cf9a57593b67cca8f7,1003.9818846000001,15,3
3775,0x7ca3b4b992c757be6ec01b06da7b098afccf971a,2995.9210235155556,32,2
3776,0xa8ea0f7cf596ff01fc3d4b2f806488000732def7,1652.89895,7,1
3777,0x6555e1cc97d3cba6eaddebbcd7ca51d75771e0b8,8043.233596256336,25,139
3778,0x143a93d87a9c854fa0d2d8f6da08d242e0cda5b5,1017.70208735,29,1
3779,0x004462cd0e4c752bc5211163c6c6b5e184be8ba3,13095.229941851652,33,9
3780,0xd5dfd43b6037cfa94ff9d9d9f9a2c31d28f54720,2005.02955525,9,2
3781,0xe15df761b0e23e87abdbaa0fcfbdd8df932f3cc6,1240.202582218,42,3
3782,0x925f4f5118a5be1c654c806a9a91657d5444c915,1000.1,9,1
3783,0x9642b333f102674570a3ba79f7106b914dff3d87,1068.8248019405983,6,8
3784,0xe13d5f9ad649cfd0a68acf39f94c0777b06341c2,4419.985573,3,1
3785,0xbb51f984c635f17e68b45c6e94a5648a091152d9,1504.2440027002851,15,8
3786,0xba76bdc49763c71929ebdbacb46844973fd742b6,1222.63327693,7,1
3787,0x73e47ed13c96bbfa3301565226f7650c171c65ae,20000.0,1,1
3788,0x5894c87ebc8412c86c7c7269989072fbe7ea2149,2358.96757491237,13,1
3789,0x746ac5aec54cb0c2bc13e9feabc6f531ca241a71,1400.161517,2,1
3790,0xaf1a5dbda9c1ab2c9d798050ff83940120d91e3f,1800.9894265,8,1
3791,0x8976b582d099d573b41dbe918ae71b6e362c8006,3940.4984964,32,2
3792,0x4c1feab7e07f423c9f2b8115707d0fac7d963d8e,3042.3614304982398,8,3
3793,0x7b34ca397a0efb609736a2e5290daebe3dfaa8bd,1000.00018095,16,1
3794,0x7eb2e486f5c9f0989008a3d748f37db635c557f9,1357.2861684,2,1
3795,0x33e31fc772f5250ad7b5fd0011474d8d6177b95f,1160.051348521,4,1
3796,0x5be786ad38f5846f605a8003550074cdfd4899a1,1150.229595,9,1
3797,0x8c647c713f5b167465b36c0ddd7b1583f3f31093,1292.1989999999998,4,1
3798,0xf62438ba5f32f973a5965ac1f8a5a897adcbf6a7,3984.0710869304003,5,4
3799,0x9ec03a248d15efa9bd56b80147975158ff1c8137,2500.0,13,2
3800,0xf055e8ab73eb37d7198140475ce126dc58e97dd1,1153.00238,29,2
3801,0xd0e6f8172a6694f4c6b91badd721a3b7b7e65087,2837.2846854701884,6,197
3802,0x9460c806efc72090a69e931cccdbc6462ead2a45,3364.27890271,7,1
3803,0x86ade5295a34f7dac38765fa91c8f49012a76261,1372.9680376786243,20,2
3804,0xad2e2ce76fd15cbe26302171058053f6c3990495,3380.7900200000004,14,2
3805,0x27f076c80d13cf39965d6f4b012a88a965b2b0d3,1600.0,14,2
3806,0x95de0f780b1ddfbbfc8c7885b30d65e839a789e3,1073.4917666877777,38,2
3807,0x23569542c97d566018c907acfcf391d14067e87e,2000.0,35,2
3808,0x1d0295df8712965a22e6851059ba205d07542b77,77777.777777,7,2
3809,0xfdfeb7474b6b104f32599948bb7f8ed81b06def3,77735.850855778,19,2
3810,0x58f40186e5f9e38ebd82552324d0e0d867ee0464,1206.103922,14,2
3811,0xeddf8eb4984cc27407a568cae1c78a1ddb0c2c1b,150000.0,24,2
3812,0xd59ad59304976a3d3b2c590a142f660f1f43ae8c,2499.9852025575906,3,6
3813,0x8a67694b70750988102fcdd44441f7917ed34337,1800.01,16,1
3814,0x800dd46f2737bf97bc4c8a01f04b564a3732b946,2106.989123063203,14,2
3815,0x388b93c535b5c3ccdb14770516d7caf5590ed009,17606.622090116904,15,4
3816,0xff35786af2818cfcec840e7f276e0b5bde4a9c4b,1764.6617380578302,41,2
3817,0x49f2a0d1629c30df629898fb811ef43ab8d437a1,2261.832250007778,10,1
3818,0x7b4576d06d0ce1f83f9a9b76bf8077bffd34fcb1,20781.792665381447,9,6
3819,0xfc2b2da5953332e26f37bc44e94bc925cbbdfc90,2441.3282763835705,18,19
3820,0xfaee4ff197f8c8ab5b444159b4b453b7a3d6e3b2,1700.0005480999953,5,1
3821,0x71e9fcc18e51f556694b2cd7c99d23c78bba7e0d,1000.1,9,1
3822,0xe7f471db11d9a6c5e9872f92b71a266ddde04dc2,1098.96872929,27,1
3823,0xfa69406af5583aefbc834bb8ba96f6607ead612f,1000.1,9,1
3824,0xa0bf59d76ed2d5a31978ce692c33e1209368d8c5,1024.771675795,2,1
3825,0x61acaf79670125ec0b09f08d3ada850fae9b2e68,2523.0590999,2,1
3826,0x48b975911e7c9bd04bf4975d0aad9950720aed06,1000.1,9,2
3827,0xc84396a37a11f5e2531fa07e9e32a48acebb3ff7,1700.9144000000001,5,1
3828,0xc3d31b342433a5a30a81e9c40e4b1cdd750c5e8d,2065.78086088,7,5
3829,0xc5a8859c44ac8aa2169afacf45b87c08593bec10,2499.970469939,19,5339
3830,0x3ac33007a231851aadce52291fd4858e11a10ca3,14455.972,27,2
3831,0xcfee6efec3471874022e205f4894733c42cbbf64,77499.99999999999,15,1
3832,0x2f71d24312e1c667ac1bf308f8fd1e34129ee2e3,18089.8530612997,26,42
3833,0x592a94353879a5bc2a50f0cd5037b7a91e3f5aef,11086.311709835725,1,1
3834,0x181a7f8b0390056e7aa182cb428ff1cab4126575,3151.5537123,8,1
3835,0x63d7a65f59bc6f81d358c9cc437af5463f658b7a,2000.299232,12,2
3836,0x75b7a9de07e7f24aa85f3719e77bc32f17c36d1c,1243.3804004481788,12,14
3837,0x73f8fc2e74302eb2efda125a326655acf0dc2d1b,5018.550391793041,12,3
3838,0x2ef80034edd464e0abf0ed86d55d54537d7f8a5a,1002.7895313832349,16,2
3839,0xca1bc597c1658e810abb594a040dc92f2ee3a08b,2798.9360038557047,4,2
3840,0xcd99b2d54468f0829db0d381e3a020ff014dfbe1,10005.07374729,14,1
3841,0xb283c6804a0f78b6215050e5bdf8e04eb50d1155,1448.9899649650572,14,3
3842,0x005bdf2845064db405f5c99aaf9510d0b19e7ac2,38580.43236750537,24,2
3843,0xc3c957c32932c87e9aae7d87d3575b76c7742403,1082.997,1,1
3844,0x443e70fa8c360ce056b1e80500d34497ac90815b,1015.047,13,2
3845,0x335e6d3118a77063860c5251c8ced0f30acde51f,2323.97,12,1
3846,0x846f32a732639b253662645d0a660fc768804fa2,3320.243973,20,2
3847,0xf8951f65484e78c8f7c3ecd43800ff038378aefe,1525.5174800000002,14,1
3848,0x2235fe3213ff51fcc680bba9cd1e857e61db1dde,1059.9900000077778,38,2
3849,0x8b60150d31406d627d6dc31f4e401f8e2477970f,2032.0251039999998,14,1
3850,0x1c87741f9e0ddbd3d041abbf28b61e65866ed48e,1760.9308683,12,1
3851,0x2f36a7758b662cb2485a9abd58e0cdd3a52aa9e8,1195.0627770810001,17,5
3852,0x0e86733eab26cfcc04bb1752a62ec88e910b4cf5,150000.0,24,2
3853,0x854874bc50d57b1b00f6ec6b8f113593412f2e32,1094.997,2,1
3854,0x5444988cbc310eb638e1da6e0c9846469501bff6,4001.9801219269634,6,12
3855,0xfd0bc75e3134bc97c2f0622153ca8a0445752756,1098.742820944,9,1
3856,0x7c4a909da802a74d83a381b157fe773ff3a67177,1172.6647640598128,7,3
3857,0xe9e9bd1bb00eb482425b98e103e234f13ead9c55,1768.5590732393625,8,1
3858,0x476b606f714d9975c4c609f0292119524129fe69,18689.677960543027,3,1
3859,0xe1e143d8557960c8f4cddb8f78ae1dbb60e58578,4469.985825,4,1
3860,0xe9bbe631afc17d9a3d1ca7e7831c557d0d52210d,2391.9257326739917,3,5
3861,0x8ab3bff80700472d13296c4b59911a4217897e5c,1332.545646427,28,2
3862,0xfa836e8e058b6efd934807db6e20d59f8c5eabb8,1000.1,9,2
3863,0xe35a2a4586dc6c01d00e3458c9f15104de9755d9,3301.90605788345,21,2
3864,0x184afb65851a37869066525c1828447c55624788,1011.5957647877777,28,1
3865,0x8199dd953e04cffd645851e2aa6c103a70c180a8,1539.99017815,11,2
3866,0x7b6956126e390cc1250e7c78bb2562bb313a589e,1057.9767367,4,1
3867,0xfb46b380e47795d34e4f4723a5dd53f98ad34ae4,1870.5914783199999,20,1
3868,0xb83b1807cf65d9bea7948268e7c668c07cdda5fe,5003.12748,31,2
3869,0xf9b43deb017253448eea94ad790db67541487021,3801.09941347,11,1
3870,0x3d40e3360717d53c7f356d179dfb9e816ca23561,1500.0,3,1
3871,0x7824dd691c38b1ed924e03278301676f88fc2f9c,1434.5147801573512,3,1
3872,0x1a8ae35ac40560a56a07accbd6a3f15125c1969c,2000.74358144,22,2
3873,0x1d2c4cd9bee9dfe088430b95d274e765151c32db,5680.994729836223,13,19
3874,0x6ff118eab2525c779207cfdbe8458c8552897b79,2499.9782420359097,27,1
3875,0x4ebf51689228236ec55bcafef9d79663992a7fb6,16500.000893,14,2
3876,0x0b7dc5a43ce121b4eaaa41b0f4f43bba47bb8951,1079.1724586227958,12,2
3877,0xfd8419eb6e7dcab9456747dae66e63bd3f78193d,1043.2768083817734,9,2
3878,0x0ff4331aac66158eb7baf06070e880c9811fef8d,1000.1,10,2
3879,0x7f6748f82dde709a94de799a0a6c5ef8cb3d3d9b,1658.0299973750778,48,2
3880,0x89930973731eaecb53e5df594671fe4701f5754c,2353.9900000000002,4,1
3881,0x3dfb2bf5afa565d18dd15e0a625b681679138ea6,1455.025436276,2,10
3882,0xff079be7e347ace75f5911fa27fb9d03008961b9,1000.00018095,15,1
3883,0x4cc4f2dc6bb4c410c48e6e09090f8d292e1a5262,1515.5010328429796,1,1
3884,0xbd19572da586e5f4a1a2c4214097dc3ed0881a21,2762.118593481967,8,1
3885,0xf71d6e042294589b4fdbea6d9d65828f82ba115b,1051.649899501827,15,3
3886,0xa5c656350e37ab73d503e28a366ebdd7c40a482f,9600.2605,6,1
3887,0x8cdf380e8b44631ddb66623b88d6b6094aa4c0c7,12479.999664,2,1
3888,0x2a15ed6987d167505673e42aad0b4df1fa131cd3,2182.4835704447905,4,1
3889,0x0d9a12f5f5dabc4f6d730c4fb97fc69c58d5b8a4,1071.5719115994336,2,1
3890,0x07b3ca546c1011aa0b801a539e6ee5c5bba1a86f,2966.7536887357332,9,2
3891,0x8e54b9ca886c7796c2acf2358848330848c535e5,2086.0509031869456,3,9
3892,0x8483f6ce4bdc523492a3d5326c8817d2c0c42ea9,2462.7947547277777,13,1
3893,0xbd1ad8bd460a63b48ec41f4090c3818790c96409,4359.97614,6,1
3894,0xa29d44a648333ec91fdc65e324cc8e6c761a120f,5501.789562989499,14,1
3895,0x3e7ac4deb4bbd828f4c6b350581358244357036d,2000.095842354,10,2
3896,0x94718f3b8678c324300edeb7b3a1eae0a425dafd,1000.0000000077778,31,1
3897,0xb98cdacd006b9d47c37ca63cc86f916ee23fc550,1320.6262697563639,7,6170
3898,0xbf1689676c8c094cd027d6db6de6f672d19a33e9,2135.0040200500002,3,1
3899,0xd90cb9bf67cf210367bd1868524d23ab294cfd5f,2269.059330012555,15,3
3900,0x6477599d5fef5441829462b35a305c9be5cde95e,2245.765289657108,10,22
3901,0x8393ddd4900bd7cbec8532bfb5277140034e271f,1510.6203953416739,9,2
3902,0x2b2fdbd04dca7b872b564ba61cb25b8b3e3da370,10174.705930976477,1,26
3903,0xb03c39af8703b6e87b04176d1a291ab53aca0b71,1999.994413304,41,2
3904,0xdf552a7eadf42b5be39e71bfc662f1c39440e548,3725.409285073422,9,1
3905,0x6f988506ebbf753000ab0569b1e5dcfa194a3afe,5786.950833504399,7,1
3906,0x4bd671825810dd7a27d73185a79e095924f2aa12,1701.7248744976584,24,80
3907,0x66df23d0aa3903c276c11b2950603316a8f7907c,1000.1,9,1
3908,0x300045315fa6c4439e768ff22745dfa7496ad7f3,3354.35531098,30,2
3909,0xe2cde2af8d4c80028ae03f2abc3d0cbd4ffefe08,17973.605799499997,14,2
3910,0xc52a406b3a984ead1544c68f3639efb7d7edac24,4092.9476330081247,1,1
3911,0xc4080c19de69c2362d01b20f071d4046364a0226,1661.1968034271147,7,14
3912,0xdf847a4c0f12f7a1f531b21a2f2e5f604fdbb415,1637.9550330000002,9,1
3913,0x45dcacd87cd0e03657ac0d52999e798a75d8ed8b,10000.0,20,1
3914,0x063b8e6e920f834b7125394b67d8197d9cbe1e6e,1714.5200597313499,1,1
3915,0x0ee47b807a618b524c00f87f38f014b500a46f46,1243.5016385281824,7,1
3916,0xe2ac92aedd12e65e4421aa9fd7f19e5e6add4820,2791.737557058261,15,2
3917,0x3d347c6d9cd39044323cf23f52a1ce9463fa2cdf,4926.598932,16,2
3918,0x7a3d69b010fac88cd621ee5e7d639dfcc61aa197,19999.99942558,19,2
3919,0x4e37b69104badbc4f4ce9820fe96a9afd22e19a5,1078.994010799967,11,2
3920,0xb169cee443edc3a82986f5c6bd35405415d63463,1269.8427839076194,17,4
3921,0x094b6f6025059aafa2eaebdb83994ec56e7196dc,6883.348605747449,8,1
3922,0xcd667cdc2b0c4aede6f5be7338383148f694171c,1098.338975,3,1
3923,0xa255198f9b927e7869f5b451a1be0ad86e57f7f3,1000.2728709756916,5,1
3924,0x22f1e4fa15c3c1dda5264234117975eaaca1fdf2,5245.476653996,3,1
3925,0xfe3e308475deba7b1065a21c7dbe6cfc034c0451,1000.199748,24,1
3926,0x2ccebfe0db5816d7ad6827a7940b5b76cd8b089c,1796.3507770536767,18,1
3927,0xbe17d91c518f1743aa0556425421d59de0372766,4360.6725,34,2
3928,0x3d682fac4e6b71124bcc14da36cc25ac604d4ea1,15698.75,4,1
3929,0x5048190f7834cce429cd80cf9ee844fc3bbb91d0,1090.06395578,5,2
3930,0x5f1e948db72300b0120858e11f88077dfb270424,1248.8999999999999,14,2
3931,0x158e208985f9ffb4428ee5c31215914c8de3c084,19299.993229300002,18,2
3932,0x5ab9a6292909e9e8ab473db030bbb35df47d521d,2499.23968061,7,1
3933,0x5f8641b8246b9fe12b14529535b768a56ac33ba1,2367.7827799999995,5,1
3934,0x5daf94af55a4dfd3954994a513e4ba56184b29a6,1424.927928341909,1,3
3935,0x3415b397b173a3d524c5bb22fb1220ec1fc58cbe,2924.9374710499956,4,1
3936,0xeadb3840596cabf312f2bc88a4bb0b93a4e1ff5f,9185.294792050645,9,1
3937,0x50922887a55509a7683e5f27e9b9d102b77918c3,1155.8336211765447,4,2
3938,0xe7af87c6c6ec02cc7ee98c3adc555e4231dce8f3,2454.87247075104,12,2
3939,0x4d194bab0e0f5af532515c7fa52d0e503bd85b25,1796.5414647489984,7,1
3940,0x3b56e03ee6c6804df9b9de09954d2455c99507cb,2499.9985300000003,3,1
3941,0x90982a6db6caa3ee2ed1a32428abbe1256344962,2750.9588053489997,2,1
3942,0x4b77f908e72890419bea345677c4879bc19979e3,1020.6318351177778,8,1
3943,0x861f70cf6fe0ac8e15fad59685c14dfdf5d4f51e,11849.770899370002,3,1
3944,0x3b58ae1fafca5c3d1fc0a8f154189e491e3a249f,1172.060540512,1,1
3945,0xee2c094617f4aac4afa19cf9e9d37b0fa5584144,1661.1689417049042,6,1
3946,0xbed603f79d131aa556a921bb54a6a5b9b532da11,1106.02851119,10,2
3947,0x9fe43f48c33c89f17995951fb114518750a75483,1000.2794224661129,13,2
3948,0x563f937b3a1236485297e46bd0ac036a60402ef3,1940.2400920523787,8,66
3949,0x8a03c13e8aa1948c4a83bb0d6162803501977355,6514.509111132379,28,750
3950,0x6fd2bdfffb7ba673cb94f79dfe95f4866345846e,1500.0,3,1
3951,0x4fb1c7e1a224f5f4d632a5fed605dd2b79b23f12,4113.502293345576,9,5
3952,0x4b75f1d4892b655de545a036a6a6947611efb397,1131.997,2,1
3953,0x1ee6106b355a9f166dc0b4f46f1bb69eebba6c1b,16493.359918720776,14,1
3954,0x22b91e026e8c4058957e71c9f36672081b90bae5,2373.105914475629,12,2
3955,0x4fdb97ed75b9e7e30601e62f7be0694f31eac8dc,19999.99958,2,1
3956,0x874b87125cf394cd17398f45ee0dbc31fceda791,12978.699912106995,19,1
3957,0x69187dafe13a08ba9406584b079aa96eb9afee38,3399.98,4,1
3958,0xa65786efd4e4f855e57a833bdea77a6714b701e5,2059.989276219962,13,2
3959,0x6617dea94202ab8fa8aae019b45c9881e30365ea,1096.4508360007446,6,1
3960,0xa8e802312b67bb81af0bd250694975f79b1cbe54,11082.861989272304,1,1
3961,0x010d74a5db01c95e4673bb85e1b4e804da8c0f65,2000.0,11,2
3962,0xb3cc81d316e67de761e0aefbc35c70d76965dd05,2219.0427337745,7,99
3963,0x83e5ddffff6936dfe074bc57515716d0dcf4a53e,1150.397,3,1
3964,0x8be98d5c1e4735911c67d23e03b177726ac72eaa,1247.04335692,5,1
3965,0x51cab40a6895d2a5c092f3766b3b9830884b0adf,57001.399000000005,6,1
3966,0x676b82800fb42e86b24ec6135f50c80d3c49267a,1601.9224752830817,1,1
3967,0x78b0a67fbdf867d2bf37145220608882d6e777e7,7492.17138862,14,2
3968,0x377c0497a7212051d63ff8fe2ef40c5c0f85d182,3164.2039962470226,1,1
3969,0xecab45cf4d53619bec519e19b861495edcb73a7b,1048.54105764,27,2
3970,0xf9706224f8b7275ee159866c35f26e1f43682e20,20103.297543139823,5,11
3971,0x9cc1db54bfacdf07c00dc77e1634d25f7e0cd56b,2200.48136523,21,1
3972,0x8f3c64523829d6991702a869ad21808e437e6367,10000.0,20,1
3973,0xca1a2d352f1cd6496f8f42983ecf5be453c7bda1,2526.1,12,2
3974,0x700e6c01d4e1431a34358477d11b385bb67a3c5d,2449.390431874,7,5
3975,0x1ae9130d3f2e665ba0b3f980235bfb1e04f3560f,1000.099921139,2,1
3976,0xd111f7421cc76b3bd3c0877bd0d4e24e7ec7369b,1200.0,14,2
