,ethereum_address,ether_balance,unique_tokens,unique_transfers,mined_blocks
24904,0x6f441332d32c365d9586dbb043dc6804dff44509,1110.0,38,2,0
24905,0x8d220cbf97e91257a89e24ed755aabc80dcecb66,283.592559,38,2,0
24906,0x4881efefdd93ca7a223c17cc652f41c9bfe0f582,725.1749234436578,38,2,0
24907,0x4f5288f9394278653029dfcd8fb2203f4c030166,1000.0,38,2,0
24908,0x2720f9ca426ef2f2cbd2fecd39920c4f1a89e16d,2000.0,38,2,0
24909,0xdbcef64d868bc7f796c610a319cf221cd6f731fb,249.27529960565178,38,1,0
24910,0x18eff77a491b037a2f474dff9e6dd528a6519834,1188.736598,38,2,0
24911,0xc88f7666330b4b511358b7742dc2a3234710e7b1,219.24911003604916,38,74778,0
24912,0x23ea669e3564819a83b0c26c00a16d9e826f6c46,680.55861913,38,2,0
24913,0xba17fd9c58d7a4856105716fd0d83da2258e3416,1014.98058,38,2,0
24914,0x91a82ae2761340ee58e0717b08a4dc73da68cc6f,1000.9869275049999,38,2,0
24915,0x875fed2223f5ce57ca1c8bfd62ffb03360aa19dd,1251.8000000077777,38,2,0
24916,0x821b500b5d548c35d48911a865931c269a9a92da,966.68666805,38,1,0
24917,0x1fc7acc9ba10e603dcac792df723be94fd5d950f,1619.907532320216,38,2,0
24918,0xb1c7e2ca6c532b24e7d0b8c137f696f06f58377a,1461.40881022,38,2,0
24919,0xf803c394d40ba955287ec90680afdfbfde4eb496,776.008068,38,2,0
24920,0x5089b31efa6e475b23726e7d2c305c68cd748b58,112.50875591960988,38,2,0
24921,0x9a8593a09553d85cc70e2b0da4a7e39f9a0cd863,1440.04803068,38,2,0
24922,0xb78589785aa0310579349d8277ebb4cfba9a498e,1000.0,38,1,0
24923,0x692190b4a5d3524b6fed0465e7400c07d09db954,892.3539440699999,38,2,0
24924,0xb5fe0bc8ecb6e54bdba1afbd579b0edc022f11a1,1500.03,38,2,0
24925,0x8f5dc28ca2233f5eadf88ca38569d5e709c8fdf1,323.29097156800674,38,4,0
24926,0x74d008e26fb62b6177e785f7fa24e9655a665b1b,1499.9990000155556,38,2,0
24927,0xa4cbe661ac2305960d6495572d3e10c87d2a2c92,1452.6728750077777,38,2,0
24928,0x644ba6c61082e989109f5c11d4b40e991660d403,1999.99763636,38,2,0
24929,0x3075aa551fdb58734b79b00af7be1edef4b49f3f,1851.85096297,38,2,0
24930,0x92658e77484dc71b0a68345583a55cb6f8b4e4c8,844.7635319999999,38,2,0
24931,0x48418dba9e693a812a057443ed145c30b400cf34,2400.979714,38,2,0
24932,0xc4088c025f3e85013f5439fb3440a17301e544fe,2325.0,38,2,0
24933,0x09c5bb1003a1741d758bf1fe0ddeed8675e5f2cc,302.3517125538299,38,3,0
24934,0x4a7494cce44855cc80582842be958a0d1c0072ee,2400.0,38,2,0
24935,0x729838e9738dcee31e229de0e4d467473b045288,1011.1614750000001,38,2,0
24936,0xbc69a0d2a31c3dbf7a9122116901b2bdfe9802a0,3000.0,38,2,0
24937,0x37ff82e71de7837c63ffd920ce70403d909b5218,768.03300488,38,2,0
24938,0xc2f55306e2e8e0cc70d419b411554cbd19940595,417.26778668467915,38,1,0
24939,0xc417670f50e2f05e482435faf172180db8c3ce54,1564.33076,38,2,0
24940,0xf7845cc3d24a511e15a0368871465f0dc5ae4fb1,150.22372497138323,38,21,0
24941,0x5e731b55ced452bb3f3fe871ddc3ed7ee6510a8f,3000.0,38,2,0
24942,0x5f3f8ef8d3c32b5062ac31c49d081791d9c45581,524.0040807319252,38,4,0
24943,0x5b5674da9adf18f66e347262c00dcdaf3766d7b0,2650.618852004,38,2,0
24944,0xf7da01072efa4a775fe61ac6a010afd554340c48,730.055049126,38,2,0
24945,0x95de0f780b1ddfbbfc8c7885b30d65e839a789e3,1073.4917666877777,38,2,0
24946,0x123150f759343e113f5d9f78e78441e5846e2783,230.00366651124656,38,5,0
24947,0x9a0b7ba68f0f534cbae5a8ae301542ef0298613b,1000.0,38,1,0
24948,0xf820652ed9c44f34afaa17ede9d4de123db01f19,1000.49892299,38,2,0
24949,0x2505c668b66204a8387e6e152c48808cf45f595c,802.9900000077778,38,2,0
24950,0x9d917688ca5f45af06a70b681c61e1246e1808a6,875.17,38,2,0
24951,0x45cb898cb7cb57c988ab17b9715902fe4a773f41,600.8842374042573,38,2,0
24952,0xa928cd298d18dcddfb26d2b363b1eca78272888b,1489.999559,38,2,0
24953,0xc742ec06e6769a2db2feef33aff19c4cf73c04c5,1100.527750034,38,2,0
24954,0x5ad9f6501b09cd28d9b4d339726c73e5bfa5a619,111.02028439997108,38,5,0
24955,0x66d3c93a37d208b0b8f10b9eafd7d38944bdcadf,747.659,38,3,0
24956,0xb8d2db02c908f75371e6d641a01a2739dfdfee1d,3471.7799999999997,38,2,0
24957,0x532d32b00f305bcc24dcef56817d622f34fb2c24,1800.0,38,2,0
24958,0x6719ff4c09e7df35633cd3ad7a24ddeb63a67563,111.14075956203264,38,7,0
24959,0xfb62ca667b395cde7a44ae8d44915a2b8dd6d9e8,498.1806194525134,38,2,0
24960,0xfe23d2aad59ccebc135141cfad4b1671a8232c81,2459.9951235858002,38,2,0
24961,0x7115686144c3a58cfceb3eb2db0ec93b11a5c71a,354.8838380016356,38,3,0
24962,0x745869e92b46c5a4b959d5432ecc05a0b87d911a,132.36530455428064,38,5,0
24963,0x24f43ebc63c3acabba2a725ca453555afcc32d26,999.9900743450335,38,2,0
24964,0x7dbe0d7b39ea3fc49b98df72e2c1f34b63cea124,2144.710613,38,2,0
24965,0xd95a5174dfcb98c06d0ba59bfd2dc281bd3f43ca,5851.893818473245,38,2,0
24966,0xf50949b18082510eb3e842df9c6af02b57285f1f,1000.0,38,1,0
24967,0x911895f386753161483880618fc0c601e884848c,988.5585639280879,38,2,0
24968,0x0fe9d3874eaad043505037526e75142679522132,153.04054799651664,38,23,0
24969,0x6b38de841fad7f53fe02da115bd86aaf662466bd,1729.9994242999999,38,2,0
24970,0x8c097a9c954894c8779edef955398d6b8ea7226a,400.002059185302,38,2,0
24971,0xee841bc56a0a32122746b2a817d349781048c318,812.1951220000001,38,1,0
24972,0xdf6408ac59eddaedb0a011c1de19b3a23b30ad57,1500.393870228,38,2,0
24973,0xf0d52414e91876b2c88f22f3a6c4c3fc4e8b61c5,295.70006772203,38,4,0
24974,0x418437eaec2b63be875e08a285f989c954693b0e,935.12572069,38,2,0
24975,0x2541314a0b408e95a694444977712a50713591ab,1634.706,38,2,0
24976,0x113adfbc3b8fd997eb8c71ecdac831876c45bce7,1251.4644661077778,38,2,0
24977,0x074d2523c78e59dd0abcf61dd88f2354c0e5b697,277.0477241506552,38,26,0
24978,0x72a8ce706dc020d5cd84bc6dcffa173207305e09,1799.991841416,38,2,0
24979,0xc3e44527b935d02d805d8d21dd07ea9d2cd5fc22,2334.751754996595,38,2,0
24980,0x3df748abd77e48908b9925a079f67d3665368c87,296.3824192852078,38,10,0
24981,0x12f67ed8f5d0a5f20fa5030f107e9b029531d5f4,397.0595378411369,38,14,0
24982,0x8895eb726226edc3f78cc6a515077b3296fdb95e,3940.0,39,2,0
24983,0xca0d8e9eb0e6c858e341661c92c8ab15909b3e82,401.92734,39,2,0
24984,0xc13a2c835d6edf0127e0a5ed04f351e4fea14349,12980.352384997668,39,3,0
24985,0xdff3bf069dc5209c45040521a4a4eb52f7c730be,1023.99,39,2,0
24986,0x3ab6122981242edbf693ec6cb0ae5d1eddce15a1,176.04274680691543,39,2,0
24987,0xfe53b94989d89964da2061539526bbe979dd2ea9,1930.6,39,2,0
24988,0xd93a692fd4f16163e306a295229b1da9de0387d1,1000.0,39,1,0
24989,0xed283fc99322b87232799d1d19091c04c77c92ee,1797.9838290998296,39,8,0
24990,0xfb9fb216f5d4a127f3df2787b2c342e952d85869,454.74003584074296,39,2,0
24991,0x38c7851f5ffd4cee98df30f3b25597af8a6ca263,2631.92,39,2,0
24992,0xe19ffb70e148a76d26698036a9ffd22057967d1b,1933.838819471472,39,2,0
24993,0x2ec03b75de2691bbbc410cbe44893e2aaec09ce2,862.1680470077778,39,2,0
24994,0x6ea0333deeb13acaa009c5fff136cbe616d59264,1835.8179111099998,39,2,0
24995,0xf757fc8720d3c4fa5277075e60bd5c411aebd977,1514.27734816876,39,2,0
24996,0x25a9ff42a133c7784a0909a1818ec3d736949307,320.3168141733051,39,8,0
24997,0x77cc02f623a9cf98530997ea67d95c3b491859ae,1354.8999999999999,39,2,0
24998,0xe21b6a6362a8974183e81d7304fbfac8d60604b7,1000.99958,39,2,0
24999,0x7a11a58d484e150f4387cb098d9aa0ddeea90207,182.70055221340223,39,23,0
25000,0x4651e30be85f76c618d1e3fd6e6df4fb125af8b8,165.10263522615278,39,9,0
25001,0x13af3f1f4b90fb3e00c3717610e55b8a8d5cfaf4,100.65418145037778,39,3,0
25002,0x9ed8863ba683d640dbd7edc464adff21b89871a9,2000.9988998,39,2,0
25003,0x64f29bd973396b89970cfacb6d3fd1051b94704f,1616.183742041854,39,3,0
25004,0x9911546ce52aee2ced0c46e23d2a3b16fa807f4e,231.7987949733033,39,63,0
25005,0x28e57f3be3d89cd4b2faf5cf247f44c8803d2286,1000.0,39,1,0
25006,0xf2c607cc69ba831d66c8104f6d81fc4d19d59c8f,1299.9985342,39,2,0
25007,0x1680eefcd60583ce1f552ab3c1ce7906cd02db0b,771.8592156699999,39,7,0
25008,0xbd6ce13c269890c4d1137b7beb0c7b1ff7f59556,10000.510669,39,1,0
25009,0xc3a046e3d2b2bf681488826e32d9c061518cfe8c,2600.0,39,2,0
25010,0x4a32e7cefcd8707d04b3750e9a91fb9fb1bbf5bf,2180.671643937778,39,2,0
25011,0x46b915dd5e86547dd2b6eda587ac4a2319fe92b4,1491.7161509617324,39,2,0
25012,0x08eedf7caede30546a718c67a6ce3bafe47ad638,12615.128383,39,2,0
25013,0x58afa4881ff354c22db103860a9f0356f0a90586,137.36870454431343,39,2,0
25014,0x45925f154c825966c24b8fa57d1e958d2cd2e0c4,1200.1240351241636,39,21,0
25015,0x25e153f478ae2cecbfb5c904113e291725a2d80c,107.21057628873832,39,5,0
25016,0x3ae35514d47e4869db4f7085314007787093e942,392.0634663448279,39,10,0
25017,0x86aad2c997bacf9af74f8c2c20cdd5035de95a93,1847.0,39,2,0
25018,0xe8857d680de6d1eb577d233168267faad4a24b53,2500.99,39,2,0
25019,0xba77257a9ac905c801cb6b616261c261699f236a,1000.0,39,1,0
25020,0x5afc3814389f52f33b3844cee951c89b2ba36fcd,700.1689383317778,39,2,0
25021,0xb5ee8865931fe90efa7369c77517a2f6a112543e,407.43715417,39,4,54078
25022,0x00192fb10df37c9fb26829eb2cc623cd1bf599e8,1053.0130861497614,39,4,0
25023,0x02806aa7cfcfeed484ce0ad777b1a15bcc00967c,200.41733618722517,39,26,0
25024,0x6a0820926df0ec8473e1762d10eec709b8dfe03f,1000.0094750000001,39,2,0
25025,0x5e4b8663d2db7395c72fa0ff7ee26a6758f63d4c,830.2367798754917,39,1,0
25026,0x336857e20f0170c7305cd252d2e465bf292b7bba,2032.2179966923782,39,2,0
25027,0xffcd95d059ba265194cec9b1fb6609bf2aa6b436,224.33252123113962,39,133,0
25028,0x3cf255af6dfdd57604cc5c06f532a7d2d193df75,2261.0,39,2,0
25029,0x54c818956c3642f93b898b280ab03591ce850fd5,1121.210917,39,2,0
25030,0x91ec4863496bad7e56ec74e55d4a169d09c772f5,754.6402019999999,39,2,0
25031,0x57e47614a886c1d36e01abe38a1dfc03c06f060b,1950.460274,39,2,0
25032,0x2fe0023f5722650f3a8ac01009125e74e3f82e9b,3000.0,39,2,0
25033,0xc63a9d981badea25469a7574e59144f7829aaa1e,802.8413264359999,39,2,0
25034,0xcec9e741c7a1662fe58f2c89d2ec6da9b33bc712,1052.905502221,39,2,0
25035,0x94d9a128875c2928bd212ee7edf980389b008dbd,135.3124012123805,39,9,0
25036,0x7e63663bb1653cc1ca225cba9f3722268b2f6d5b,920.008473923,39,1,0
25037,0x0879e08667dfd883a669f518bcc5a936fc3be3ca,417.2715971925441,39,4,0
25038,0xf45204345fdf02086b962e568b7f4f6dc2e3ea4e,102.23378840574404,39,6,0
25039,0x4e18e28db3af258b30e8bea7f2af1e3e42c15eb7,200.01289611606566,39,3,0
25040,0xb3f7f51c19693df4a709c6d24295c29cf1f5de76,1763.9810786337778,39,2,0
25041,0xe13b3d2bbfdcbc8772a23315724c1425167c5688,500.091816,39,2,0
25042,0xa1b2fd16750d6c49ad3a1043772111110ba1d513,868.98868313,39,2,0
25043,0x0ef1e367aee28fc030ff3632801818254bbabbd6,926.00237364,39,2,0
25044,0x3a3e2b5926fdc6efbcc73b15b722d5584198e4b6,1789.9640325799999,39,2,0
25045,0xc5b9ce052c76982a05ad2ec01a83d771c0453edb,1500.0,39,2,0
25046,0x3fe0bf87b9fff545a85adc63ec93acc46b7ca542,4927.002410940752,39,633,0
25047,0xb6eff3e33e5fb035b0024cc5fd2f798d8debdf6a,379.5108971128554,39,2,0
25048,0x25b9f31db8294c2215a330d02acbb95f592bd93f,1000.8285551246862,39,2,0
25049,0xfa8e3b1f13433900737daaf1f6299c4887f85b5f,880.4048140900001,39,2,0
25050,0x25f0d3f3ca67d51c300dd4303ae81d61058035de,164.28547901036112,39,3,0
25051,0xde9363fa15552ddb89d5d34376c36c0fcf914d35,16000.0,39,2,0
25052,0x641d1e87d3f1bf838899c6b4411c60dc60a9e8c5,9991.9991391,39,2,0
25053,0x096faaab4ae061b9259c4e0453b68f620e8b39ba,162.00754370977918,39,2,0
25054,0x029242c5f9324b27f523d167f7a0eb18cd31e9d0,1001.9987820155555,39,2,0
25055,0xa2e39bc409779d85cd19a47aeda0cd3d380b2c41,2000.0,39,2,0
25056,0x305f61c8858802632c62d583075de6f394bae0c7,1000.0,39,1,0
25057,0x8574907bbb8f661ea3f623f423a654a92ac36c9d,999.0,39,2,0
25058,0x7f6598578ed4c7564461d07da344583350db8ecd,200.20526288757094,39,4,0
25059,0xacddb320a28bbe4936a64f8a7e7c3283fe660332,2701.92559459165,39,2,0
25060,0x637f383c240d514be19d3ffa3b45b7f03babf091,2119.98839,39,2,0
25061,0x9b1aa6553ca799c24b57ad57981030f24a704a2b,1029.9980000077778,39,2,0
25062,0x4df5fe3ed1c9fa43e95a43f21d61cf7ca2b4965b,1265.53407946149,39,3,0
25063,0x69fbae23477a8fee6f7a3513f85ebace757efdc1,39999.999236815,39,2,0
25064,0xf12ebfd41fc46a916709a0c5175d8a3c9cfeaad4,387.25192102344226,39,2,0
25065,0xe2ff803c049b3cc3986e5f83bbf9cb2150d16c97,1703.6847104799997,39,2,0
25066,0x37639b249750016b7f48a7970902838d705722f0,1612.8619201337776,39,2,0
25067,0xe0a27e203ad00e57fce08b8daac48493f39a13eb,2239.5212152499066,39,2,0
25068,0x5749588c404c3a818ec3e646c2f1236d8143f0d5,329.4981141419946,39,2,0
25069,0x64cf0935bf19d2cebbecd8780d27d2e2b2c34166,783.249236748,39,2,0
25070,0x4b7fc6c9fd274391534cfa012d97e85631acb056,1454.0,39,2,0
25071,0xa9b71ed99da51cedfbc0a49acf4b609a140b0da1,290.2803668369461,39,4,0
25072,0x74ab3d0cf3cefe882b4397a54aae10099e59ccf0,10000.993878154197,39,1,0
25073,0xf06eccc44dfafdb5bb2a9742232b1822efd30154,1040.2581351148358,39,3,0
25074,0xe0f3841a7478d08c8d892d93690c8f235f713c35,617.405890241,39,2,0
25075,0xbeb4fd315559436045dcb99d49dcec03f40c42dc,2999.999,39,2,0
25076,0xbc6b58364bf7f1951c309e0cba0595201cd73f9a,1812.4,39,2,0
25077,0x0e00003a97edb5281901865dba6746c3be52cb06,1731.4904393735758,39,2,0
25078,0xa5b74794513d07aa00a99ad5ccadc470e48ec8c8,1500.0426316551618,39,2,0
25079,0xd4aaaf6c44649f14cdcd72c780298c5812cbc9b1,492.60501375142024,39,9,0
25080,0x6250a181675b5a1fb7bf7f05d4c0acc3bacf5771,804.9133024998528,39,4,0
25081,0x3ef9acaaaf6858d82c0f0358a368a380f32b8dda,2158.11381653,39,2,0
25082,0x5c58dc95b1bc11140e36b102e1d9c56fbf368ec9,1005.9900000077778,39,2,0
25083,0x4ae8679d72d75c7d89998c397d0eb2fbd34293fb,1122.0503176979646,39,2,0
25084,0xc4be9f7050aaacfeff6b32db23028ca10ab3dab6,1330.5099593139757,39,2,0
25085,0xf49d43b2a9d7c4a586c92c0418c6c087e50d2f30,702.451747666,39,6,0
25086,0x42d66a5d4101dcf6c124b7adafe5eb74c2bad793,263.6039376539441,39,8,0
25087,0x28cd1d40c75d22d9e7f0db8f312f87f0be1fcc87,102.807484187,39,13,0
25088,0x23ddf6d247daaa192505811bd21661c8eb46b21c,137.3331332620168,39,205,0
25089,0x676beac962b242d69a5e8b5ee13a62b7891a5f94,1200.011,39,2,0
25090,0xf8c3df3c30b417395b6fc974261918ed5d2f3fcf,1605.71732623,39,2,0
25091,0x7286e89cd9de8f7a8a00c86ffdb53992dd9251d1,1940.0,39,2,0
25092,0xfaa7459744daa499e7e43929c55c4700c91d27ce,400.2230560736136,39,2,0
25093,0x9ca42ee7a0b898f6a5cc60b5a5d7b1bfa3c33231,1898.9976227100854,39,2,0
25094,0x2f8160392dd1a3d9cba2f062771adee874e85941,900.7459510457777,39,1,0
25095,0xb29ca2326f5868bc79fb4a4f8e1b2716e08ee8bd,417.9222650704362,39,2,0
25096,0x06695d999412b3779194d4e6bf65ab593b999aa4,1409.7968990851116,39,2,0
25097,0xb6b9bad197225deda72f452a2660f813b557ccc2,400.23715982316935,39,2,0
25098,0xc64db9632d901684ed3b247509b26fd30c642b4c,7606.06202873399,39,2,0
25099,0xff557adaebe4a97ceac7ed87f54a656932d1e34b,250.2732915176152,39,2,0
25100,0x26d6c4d22db1377ed88c127ac97dbc8221ac9eb6,2306.216417488302,39,2,0
25101,0xa6726164491acb5156a174e7f5eba9eb15e2760f,656.4236210225375,39,13,0
25102,0x20e1b9f585880ec654588206e0980aeb1635ae51,310.99503199998884,39,18,0
25103,0xed3ca80d960bb56138291d00c716a68f5a8e9238,4180.567471279965,39,2,0
25104,0xf791e15ec53b2885f8368afecd7a1d0ae2a31774,1099.999796622,39,2,0
25105,0x00163a214376cf27ba77aa6cd5040d54cdc9c6a5,806.6086012455555,39,2,0
25106,0x7ecc14e2a17b0b540b103b7d5e7a3886599de5f1,457.8505818960013,39,23,0
25107,0xb26f8efb93d1a910ab3ef152b31e482b204c95fe,1000.0,39,1,0
25108,0xd4db1e459ccfc6a4e2e46ef3b6f5e2546eeb5af0,1000.0,39,1,0
25109,0x43669d49db644499870b216e997d0e8b68bfe4ad,477.0004545096346,39,1,0
25110,0x15874686b6733d10d703c9f9bec6c52eb8628d67,2000.0,39,2,0
25111,0x0de91b090cdeae9a64f988fc2152a16d9e675b6a,197.07137994929204,39,7,0
25112,0xd871560d827c5c465dd1e75988b07224fd5d4397,307.2169260831042,39,11,0
25113,0x47d8e84d39bbc415f26b923df2d762f0e8a70904,194.6982936827442,39,4,0
25114,0xb37640f5f7ef7b0fdcce2c0c053db4f976945647,2783.977074312346,39,1,0
25115,0x5c00129a92029fd396b4873db40da89d1c948e04,725.8601558299,39,7,0
25116,0xdeaddeaddeaddeaddeaddeaddeaddeaddeaddead,1058.3336744983599,39,1,0
25117,0x568ee6ae6c5a6365317d536a88f7084cb2811932,500.09064409999996,39,2,0
25118,0xc5cbd9ad9b4ee718289b3357cb8603c670e0caa7,1222.16218354698,39,46,0
25119,0x5a9bcf5a8d18ba85d030354179f9faaca34c9d8b,200.05644709304082,39,5,0
25120,0x02483ab8b7eb1804db8da2b734a15f5813615f85,139.07931803466573,39,34,0
25121,0xe72f6d862070a987e9f3b98916a18f0870513be2,1704.845898,39,2,0
25122,0x483771169d36c6667cffe7af7fed41a3fa63c9d3,102.65810623477778,39,6,0
25123,0x5fbf6225a880431cb45c497d48320a109d55b85c,1029.9900000077778,39,2,0
25124,0xa2b6b2af9d1459b32d664acb7c5dcf26e58dd73f,1013.9954849999999,39,2,0
25125,0x261c216b7d79cfe4c989b43de1e35975d8d39a16,2481.6645648957,39,2,0
25126,0xf43f384c4b0d525e62f2ef2402457afbe9c0300d,999.099706,39,2,0
25127,0xc50e23e554e3fa422500279f2fdce77e2f3fd4ce,1174.9434249431847,39,2,0
25128,0x26e094e0ef0b1d834f3c19bee21c1f337ec4877b,172.73989036120136,39,4,0
25129,0x876c52311a9cf543222aed80c14ec8ffd930aa49,1049.2060946387778,39,2,0
25130,0x74c265690be203c29d44ed1f3bb575a1c7828c7e,2043.5571834555556,39,2,0
25131,0x40252ea72d9e6fc59f14bbd33a9e2859d138afb3,7000.0051054155565,39,2,0
25132,0xe8deb20ab8839b8acef2d5b95c2befb80e3b358d,796.623110082289,39,1,0
25133,0xec2724775004aaba66db5900c2f79d8bb8aca36c,1900.6065311660002,39,2,0
25134,0xde316e479f3e54fcc35fd1749eefd364d8e80118,1218.4997509999998,39,2,0
25135,0x737ec914e22dc1036e2d6ec80539a55ce434a512,277.1527782860176,39,7,0
25136,0xbd69cbe009973a48edeccd4e4dd9bc5a1f66da46,20000.175892814997,39,5,0
25137,0x37f64bdb7c0d8518cbdd358b37ce4b9e4a39e2d8,101.01159035076876,39,3,0
25138,0xff5a032742ef99b056e1e4bf53576635dfa95507,2000.0,39,2,0
25139,0x2dee4827995767797aec4790a53cc9e873b6d24e,100.51574738402218,39,6,0
25140,0xeaedcc85b47dcdde3577c4fd66dad48237f0164f,1556.5211421365818,39,2,0
25141,0x2a2dcf92f1ef88d7d138d7eff1f4826ead03daf9,2679.3030724800997,39,2,0
25142,0x489622af35002c6232bad86e961a0f0a2b162db1,1001.4602367669991,39,2,0
25143,0x1712a4e8fc0ab4e3cb63dd38f32eda764b4d6ac6,120.00956221286945,39,13,0
25144,0xb9cf2da90bdff1bc014720cc84f5ab99d7974eba,1915.4973295297852,39,2,0
25145,0x50e2d633905c40c596a7ddc5979fe701b7a5f457,871.0767,39,2,0
25146,0xed6a02cc7a3815425f7a3e2cdcbd7ed8095389c0,1314.76303825,39,2,0
25147,0x99fe0d201228a753145655d428eb9fd94985d36d,1939.2679999999998,39,2,0
25148,0x4a969b59fdf1ef7d93ddb45f520267d2f9af8ea3,1053.28749204238,39,11,0
25149,0x46c1aa2244b9c8a957ca8fac431b0595a3b86824,4000.0,39,2,0
25150,0xc9749d3774713abfe17b32ef515538dc8a924d8f,2111.91,39,2,0
25151,0x86ccbfe2fd1c3e4c4ebba78e06de59f538eb04f0,2333.395657028779,39,2,0
25152,0x757354acfa0c4065d6a4e3983632d54ebae51b29,1853.0,39,2,0
25153,0x291f8bb8d9f500305a249a1f19561f9d8268c872,100.09475754994082,39,1,0
25154,0xcad3f50fc621130b511c48feddf5d6d716f5f5c7,528.3153914944897,39,8,0
25155,0x78bd4619e4b3dad0b48c13c904ce5e3e577b00ac,1904.708185674,39,2,0
25156,0x7b1b11c3c70487a76c8688d275cb7d4809ffc124,2250.924426553288,39,3,0
25157,0x198cfce34900b86bada8f7499a3672a6f3664001,626.3210182626777,39,2,0
25158,0x6772661282d4675d9ba402ff9ed688f0940401c8,1254.99,39,2,0
25159,0x9c205a76ff7243c00de2ae4cb46f973e1c235ca3,3250.6820226440004,39,3,0
25160,0xeeb47852b124034f8c38ad44443858d7de94b883,257.08303725757776,39,17,0
25161,0x41c3c2367534d13ba2b33f185cdbe6ac43c2fa31,4000.0,39,2,0
25162,0x7c5bbd696d6aee4305d2c7789862e38f814e4b8c,3130.249025105658,39,2,0
25163,0x324189126d855d2a9a89912ea90cb005bebb453a,1081.3971300977778,39,2,0
25164,0xf19a6dacb255d2d616a357422e87648c83a67bfa,1000.0,39,1,0
25165,0x9e07a5a22b65e85022402f0d1db03ffe14f5d840,1000.0,39,1,0
25166,0xfe06e7212068650987a7f5b520b182ea177d0ae0,246.713074987,39,7,0
25167,0xd5baf3c22ad31f8ed75b3cb1ad0228d051c62343,1050.906535,39,2,0
25168,0xcb6ba4aa35d4f48d268e0eeb01e4c688156c96d9,380.90925455249436,39,4,0
25169,0x418d953a5eedb01e1183c98566e43e450c6bd19a,1000.0709332911422,39,2,0
25170,0x83f767552cf2d0185d751a0c93cdd9f5032c8302,836.5522514577779,39,2,0
25171,0x66e268f5dd52edab8b16cfdae26112b1df24af08,2200.0,39,2,0
25172,0xbad7f8466082193f2ffad5e869f40eb1743e1796,131.6762726929063,39,5,0
25173,0xd0724410642836e15cb9bfb999c3ecfa9ce670c5,191.83976342887252,39,15,0
25174,0xceb8f9b5f55b6c17e438c002a88abb680bc2620f,850.1859865901768,39,2,0
25175,0x1093b3f24eecd99eba223b4edcfe215b06582abc,1369.1789639200001,39,2,0
25176,0xfcea4b0de4809f72b889509055cebb2f0fc42be6,748.102077291,39,2,0
25177,0xc4681e73bb0e32f6b726204831ff69baa4877e32,1820.0,39,2,0
25178,0xc22ce2056d111af7a7e8ee4b6e2c0e8de3a1fd2f,1046.79,39,2,0
25179,0x9b158a3342b4500233d753023b294758d9cecc42,173.988459328,39,8,0
25180,0x84b9664358ea27f6dd2bf0315c85207b35d445ab,178.87882246474967,39,15,0
25181,0xcbcc3546477900388fabd46ee55aa2f23c6cf133,1842.3611265769998,39,2,0
25182,0x54bfff85282dd1a5b7b02904f7e6efe43822a497,136.84999310477778,39,7,0
25183,0xf42cfaf212960ee4e37eee7632527e5549645acf,512.9233006318601,39,11,0
25184,0x1433e8a4d37f04e24cc04b06ac954254a0566dbb,2875.997879,39,2,0
25185,0xd6392549aba4a5d5443f14467c03d33d618f48eb,825.7702,39,2,0
25186,0x291cf468cacb05e83a0c78e788847b74bcedf71e,133.57300512072382,39,4,0
25187,0x62554bcb7274d3891a669157346c5c447cd75ef4,299.78083688745005,39,3,0
25188,0xdcf6b657266e91a4dae6033ddac15332dd8d2b34,1760.0,39,2,0
25189,0xefa6b1f0db603537826891b8b4bc163984bb40cd,1700.4545501012387,39,2,0
25190,0x7cb3076c2f9132ef0b3aab2f30b8d6d55b263a40,1024.9900000155556,39,2,0
25191,0xb768bd3ca297fccb6f5ce6c35e80e5795fe60ec9,2200.0,39,2,0
25192,0x15e75ac8147d4854b69360ecb740ab242a9e95a4,514.2207602525845,39,2,0
25193,0x1f64a915f5debb004e3fb8c0a0e69fb1bccec8c5,959.905493,39,2,0
25194,0xa91e9464cc258fc473d73204bfd990c8c4056381,320.0048793461179,39,2,0
25195,0xb3fda6643805896e95abf7c93fb4237633e6e16a,705.791851496,39,2,0
25196,0x68a34d7b4fdf19425df890f07fdb73138d102262,2340.4982036,39,2,0
25197,0x7539333046deb1ef3c4daf50619993f444e1de68,1182.0,39,2,0
25198,0x11ca28d1b0c32bd114f683a911fa8f80ced1d30e,1000.8995590000001,39,3,0
25199,0xedfb826806c80884391476067a71ec7cb397eb17,1005.997879,39,2,0
25200,0x80ca04a5636f4a96656e1150b43dcfaa5ce54b93,1400.080016619,39,2,0
25201,0x26f9f7cefd7e394b9d3924412bf2c2831faf1f85,2000.9493586409783,39,2,0
25202,0x3af4b0526010d8930924847b3822975af469a602,1670.000677,39,2,0
25203,0x55ed737e7d3a2d5f6d14ecc4bc6bb32741899a1f,2499.9979,39,2,0
25204,0xb4e4e0d115782f43ad1c7ac339946ede86b6acac,1495.6933558750002,39,2,0
25205,0x1b280eefd7354cdc5940d5cc1c666d5e13626c02,1000.0,39,2,0
25206,0x1ba279914f9a3ffd846fc1bf5d33f0a413df4452,1015.9900000077778,39,2,0
25207,0x10df681506e34930ac7a5c67a54c3e89ce92b981,2153.8,39,2,0
25208,0xc863b3019b272b1581441ae0fe7a85983bcfda81,625.120417982,39,5,0
25209,0x90ce465e53d957250bbe5b548e95913ff2928027,119.14844074977778,39,1,0
