ethereum_address,ether_balance,unique_tokens,unique_transfers,mined_blocks,outgoing_txns,incoming_txns,total_eth_sent,avg_eth_sent,total_usd_sent,avg_usd_sent,total_eth_recd,avg_eth_recd,total_usd_recd,avg_usd_recd,active_months,monthly_outgoing_txns,monthly_incoming_txns,monthly_eth_sent,monthly_usd_sent,monthly_eth_recd,monthly_usd_recd,contracts_created,contract_txns_sent,incoming_avg_time_btwn_txns,incoming_std_time_btwn_txns,outgoing_avg_time_btwn_txns,outgoing_std_time_btwn_txns,num_tokens_used,Entity
0x543ad178c4e41fe985b7acbca24e8b10c7375883,535.5574668314379,25,24,0,21,13,41.5,1.976190476,29494.4779,1404.4989476190474,373.63126412,28.740866471,148602.6802583145,11430.97540448573,14,1.5,0.9285714285714286,2.964285714,2106.7484214285714,26.687947437,10614.47716130818,0,0,758536.8333333334,1047761.412991599,497282.70000000007,915560.6881243002,20,
0x4593974becfce33459b17c8632bbdb062aa2b0d9,104.80416604677777,25,7,0,29,60,729.653823849,25.160476684,347999.57045338926,11999.985188047904,795.36590689,13.256098448,357608.60735022894,5960.143455837149,19,1.5263157894736843,3.1578947368421053,38.402832834,18315.766865967857,41.861363521,18821.505650012048,0,0,499062.38983050856,1339197.1828557304,1300937.5357142857,2879525.304685742,31,
0x7c4e4f28a0ef641608b140993501fc736ef9085c,1406.686476443,25,2,0,6,44,11.49,1.915,5432.3794,905.3965666666666,823.04872084,18.705652746,325781.6678692741,7404.128815210775,13,0.46153846153846156,3.3846153846153846,0.883846154,417.87533846153843,63.311440065,25060.128297636467,0,0,683325.4186046512,1420511.2392284658,4403477.2,6619689.442516069,9,
0x16a670ab776d893d22b6f282e55ea2374badcc87,287.2482084436653,25,2,0,7,9,105.5,15.071428571,44162.925,6308.989285714285,412.45915168,45.828794631,90154.068197831,10017.118688647888,19,0.3684210526315789,0.47368421052631576,5.552631579,2324.3644736842107,21.708376404,4744.950957780579,0,0,4845883.75,6941907.868007731,1435808.0,3514423.324223136,18,
0x0de7442297f91dcfe87634589df38853344a7218,332.81577020577777,25,1,0,10,16,301.279007,30.1279007,153467.51933783,15346.751933783,741.01612321,46.313507701,298288.3676064851,18643.02297540532,19,0.5263157894736842,0.8421052631578947,15.856789842,8077.237859885789,39.00084859,15699.387768762374,0,0,1410756.066666667,3748884.943287412,3044680.1111111105,6540593.945792164,16,
0x402c989a5a4ea8deae28d4d5544c32006810c1ef,11333.945519901126,25,2,0,4,13,701,175.25,157385.95,39346.48749999999,15093.698812281,1161.053754791,4269355.165233734,328411.93578721036,5,0.8,2.6,140.2,31477.190000000002,3018.739762456,853871.0330467469,0,0,451641.7500000001,1328383.2988479661,2300459.0,1116197.5431831053,4,
0xde71e110f3b7cea59673e24cc2f8b285739e5f37,505.075041159,25,2,0,3,8,3.4,1.133333333,2045.511,681.8369999999999,509.478657317,63.684832165,11881.94157802135,1485.242697252669,21,0.14285714285714285,0.38095238095238093,0.161904762,97.40528571428571,24.260888444,565.8067418105404,0,0,3852507.0,5657221.560308646,135658.0,190716.59838094848,17,
0xfc9ccfd4c789ab6105fd57ce9df6b6eb3c626110,149.4403451091999,25,7,0,17,15,53.889139,3.169949353,29516.156936260002,1736.2445256623532,376.913183,25.127545533,26058.62321174555,1737.2415474497034,22,0.7727272727272727,0.6818181818181818,2.449506318,1341.6434971027275,17.132417409,1184.4828732611613,0,0,2023168.714285714,3149393.17552229,1770415.5625,2521919.1416123016,20,
0xa9d111e9be9afcf567496afe517da7a3ee93d318,310.8572456457778,25,5,0,4,6,210.044711468,52.511177867,285551.58434651664,71387.89608662916,632.785856972,105.464309495,587380.8269758048,97896.80449596747,21,0.19047619047619047,0.2857142857142857,10.002129118,13597.69449269127,30.132659856,27970.515570276417,0,0,5224524.4,7928459.427947071,4118.0,2967.4243040050746,17,
0x05cad959940a6dedd3ca76bdc6a580036505f26c,179.30709910118904,25,5,0,7,53,17,2.428571429,1534.6200000000001,219.23142857142855,209.296451391,3.948989649,16447.95944748889,310.33885749979027,21,0.3333333333333333,2.5238095238095237,0.80952381,73.07714285714286,9.966497685,783.2361641661377,0,0,506856.19230769237,1388147.5595797363,107024.33333333334,213716.10979396635,17,
0xb4a12553ee1a1a12250f57a72e16d7c29093e5e3,100.42429251683821,25,4,0,3,11,124,41.333333333,97341.24,32447.079999999998,325.095,29.554090909,86008.7574,7818.977945454545,19,0.15789473684210525,0.5789473684210527,6.526315789,5123.223157894737,17.110263158,4526.776705263158,0,0,2499658.0,3715327.433077078,976.5,1376.7369029702081,14,
0x64d84994426df7bb046fce8f3d870ae32314d770,100.90385639,25,2,0,8,24,60.04512,7.50564,17166.7635312,2145.8454414,121.6290948,5.06787895,59269.1090401435,2469.5462100059785,18,0.4444444444444444,1.3333333333333333,3.33584,953.7090850666666,6.757171933,3292.728280007972,0,0,827811.4347826085,1989519.3408333769,5257378.000000001,9421791.256752862,20,
0xcd30682f7415d7250c28beef107f3c4f8b864e33,501.69523557478544,25,19,0,15,12,625.80332,41.720221333,468283.56336639996,31218.904224426664,1127.501899,93.958491583,672972.8428079801,56081.07023399834,10,1.5,1.2,62.580332,46828.35633664,112.7501899,67297.28428079802,0,0,840384.0909090908,1761754.5904298055,652917.357142857,910687.5114013592,17,
0xf99aee444b5783c093cfffd1c4632cf93c6f050c,100.151070068,25,3,0,10,3,1001.13,100.113,770226.9933000001,77022.69933,701.29828791,233.76609597,9355.77173483,3118.5905782766667,31,0.3225806451612903,0.0967741935483871,32.294516129,24846.032041935487,22.622525416,301.7990882203226,0,0,7901997.5,11174800.907354569,5907496.777777777,12985042.16966925,19,
0xcced6ce6fb65a1a82721c0d687a836c17f17bc55,112.55291266443741,25,12,0,5,11,3.15,0.63,1176.9405000000002,235.3881,222.39,20.217272727,115966.81599999998,10542.437818181817,12,0.4166666666666667,0.9166666666666666,0.2625,98.07837500000001,18.5325,9663.901333333331,0,0,2443955.1,5696973.967379241,5399545.75,6401813.7537629325,16,
0x18f8cdd1b1e9862e90c4fdc2147550e1a1a3efd1,449.99233865163393,25,1,0,20,4,406.55,20.3275,189977.4915,9498.874575,1098.07869961,274.519674903,54805.241218653486,13701.310304663371,21,0.9523809523809523,0.19047619047619047,19.35952381,9046.547214285714,52.289461886,2609.7733913644515,0,0,146296.6666666667,253019.17322079235,1487406.842105263,2646985.476682763,17,
0x45c531e88b2372bc37b754d3631dc7604f26efaa,507.1533080637777,25,8,0,12,27,297.12304,24.760253333,325973.1090782,27164.42575651667,804.282984056,29.788258669,723777.4005488901,26806.57039069963,12,1.0,2.25,24.760253333,27164.425756516666,67.023582005,60314.78337907418,0,0,171928.73076923072,141485.62582723593,290112.8181818182,414726.6129398542,14,
0x51d4566ed723591425fcd14b0add4f6a3d5a85c3,143.8212241308181,25,2,0,15,125,565.00021,37.666680667,160733.90585419998,10715.593723613332,616.072891974,4.928583136,103380.03080566549,827.0402464453232,24,0.625,5.208333333333333,23.541675417,6697.246077258333,25.669703832,4307.501283569395,0,0,488149.1048387098,561776.0609712332,2041116.8571428575,2382025.392661879,20,
0xbc72e359039b69ef3ca7f9b92d9bdb5f0e72ff8c,576.6316773881881,25,5,0,11,36,452.01,41.091818182,112097.4283,10190.6753,1028.64805568,28.573557102,71094.4457549344,1974.8457154148448,20,0.55,1.8,22.6005,5604.871415,51.432402784,3554.7222877467198,0,0,41125.88571428572,60475.62395990219,1117906.4999999998,2069441.4388399187,17,
0xd9197f3fffba9812b319ee032a6cce7082089ae8,401.5508062525623,25,4,0,3,5,300.01958,100.006526667,145751.9836956,48583.9945652,1502.80719716,300.561439432,729546.6460961616,145909.32921923228,6,0.5,0.8333333333333334,50.003263333,24291.9972826,250.467866193,121591.10768269359,0,0,1497465.25,2341936.0058541847,530620.5,749324.5915572903,2,
0x8cacc5bf46ea076a09febb2ae213dc4da6384e74,110.74762854044594,25,3,0,10404,5080,3221.13279272,0.309605228,1487527.2189291634,142.9764724076477,3452.296913924,0.679586007,1570982.1197957743,309.2484487786978,12,867.0,423.3333333333333,268.427732727,123960.60157743028,287.691409494,130915.17664964787,0,0,5848.129946839931,63353.32676478687,2847.509083918098,4492.665624606983,17,
0x9be6b7f50cec7ce0e5b0c0453a15e52bc3b11d16,400.0835744167778,25,5,0,6,3,102.6,17.1,67681.834,11280.305666666665,602.70200329,200.900667763,7803.4727823423,2601.1575941141004,33,0.18181818181818182,0.09090909090909091,3.109090909,2050.9646666666667,18.263697069,236.4688721921909,0,0,6437539.5,8981535.27723632,15930579.2,23997306.310244806,15,
0x9670d1f3d4aa37099c96571ddb95a95ffc5e995e,424.1644090074418,25,1,0,31,26,490.84299,15.833644839,269204.6678434,8684.02154333548,905.455492186,34.825211238,227180.84429783415,8737.72478068593,18,1.7222222222222223,1.4444444444444444,27.269055,14955.814880188887,50.303082899,12621.158016546342,0,0,1177475.7199999997,1684182.1548916432,1167140.0999999999,2073879.6466264394,15,
0x52f15423323c24f19ae2ab673717229d3f747d9b,287.08440908,25,2,0,3,3,418,139.333333333,290062.56,96687.52,32.98897147,10.996323823,9732.406363079399,3244.1354543598,8,0.375,0.375,52.25,36257.82,4.123621434,1216.5507953849249,0,0,40603.0,45465.55181673263,1176333.5,1652258.9389392028,16,
0x7bc2a6e8fb3febab3c30a1e300668b0409bcdc37,195.1162328120061,25,9,0,8,13,398.5,49.8125,411165.94499999995,51395.74312499999,398.72473907,30.671133775,445039.0474524879,34233.772880960605,14,0.5714285714285714,0.9285714285714286,28.464285714,29368.996071428566,28.480338505,31788.50338946342,0,0,944120.1666666665,1684079.7213506596,576600.5714285714,927191.3367203589,17,
0x29df970884960711d05e6d1a7a0c7e9188cc7440,399.98814560000005,25,1,0,7,3,369,52.714285714,183330.32,26190.045714285712,869.995,289.998333333,9752.64395,3250.881316666667,28,0.25,0.10714285714285714,13.178571429,6547.511428571429,31.07125,348.3087125,0,0,47197.0,66384.59883135546,4741654.333333333,2932581.183048385,16,
0x2d4915d7d629f912ebaa6f351ad8e27c69d378af,265.17147085352127,25,4,0,6,54,490.894,81.815666667,373257.71080000006,62209.618466666674,674.797071,12.496242056,355508.34350047004,6583.4878426012965,16,0.375,3.375,30.680875,23328.606925000004,42.174816938,22219.271468779378,0,0,696506.8867924529,993106.27363505,4831380.6,5246894.286211635,17,
0x3f929d31bca5b1c7fb61c844d24ec95780d1eea4,474.781625,25,2,0,12,4,8309.2,692.433333333,5436521.176000001,453043.4313333333,10000,2500,3798900.000000001,949725.0,14,0.8571428571428571,0.2857142857142857,593.514285714,388322.9411428572,714.285714286,271350.00000000006,0,0,1900242.3333333333,3288193.679735172,2200013.0,2752202.6247749273,17,
0x8cad231cc09c26dd7ce52e6f7bd091ea38296dd5,112.60105864319263,25,11,0,17,35,589.19266762,34.658392213,618619.4268609066,36389.378050641564,1283.969650294,36.684847151,1309864.6466943165,37424.704191266166,12,1.4166666666666667,2.9166666666666665,49.099388968,51551.61890507556,106.997470858,109155.38722452638,0,0,236525.29411764705,321351.3598770355,1397337.1874999995,3703628.6926897014,20,
0x368137e7c3052d47b12984b86bcddca0b25297b7,110.71173418840738,25,12,0,16,19,141.2,8.825,64929.01499999999,4058.0634375000004,194.478964208,10.235734958,76293.38376616359,4015.4412508507153,13,1.2307692307692308,1.4615384615384615,10.861538462,4994.539615384615,14.959920324,5868.72182816643,0,0,896495.8333333333,1710519.157692749,425373.13333333336,1354266.6113016861,20,
0x95340b69162d21a931da57cb9759b671ef57ee7f,192.4134817303114,25,2,0,23,34,2650.27895002,115.229519566,749163.6562131519,32572.332878832698,2694.10454157,79.23836887,804098.2709724037,23649.94914624716,18,1.2777777777777777,1.8888888888888888,147.237719446,41620.20312295288,149.672474532,44672.12616513354,0,0,243746.03030303027,1233520.3219526696,408292.86363636365,935848.1232956194,21,
0x54e9a1df972e0fb3cb8de609598b6cf002dcb452,348.99659799999995,25,2,0,7,3,586.41734173,83.773905961,670995.1010928703,95856.44301326718,936.41870673,312.13956891,100597.978669181,33532.65955639367,19,0.3684210526315789,0.15789473684210525,30.864070617,35315.53163646686,49.285195091,5294.630456272685,0,0,3341940.5,4157774.4383480567,3323191.666666667,3743541.1756577576,17,
0x1e049230440f8bc1974924588e4b4731fdeda691,374.13321820044416,25,5,0,17,14,950.8,55.929411765,683491.894,40205.40552941177,1285.3707364,91.812195457,765129.0177598681,54652.07269713343,17,1.0,0.8235294117647058,55.929411765,40205.405529411764,75.610043318,45007.58927999224,0,0,2895976.076923077,5431873.383957471,1821750.375,4368742.347373057,20,
0x046fcb5dac608808191b66a76e8f50fca16937d6,190.1444056855556,25,19,0,9,15,32.4,3.6,12469.729000000001,1385.5254444444445,217.14861653,14.476574435,65779.28072182917,4385.28538145528,17,0.5294117647058824,0.8823529411764706,1.905882353,733.5134705882354,12.773448031,3869.369454225245,0,0,2370498.214285714,2408884.1668739547,1140198.1250000002,1685619.1662023473,17,
0xcd35f4ee86c646400edd61449dc1c40c31a35828,124.5616564026595,25,5,0,5,12,45.15,9.03,22824.045999999995,4564.8092,169.722860428,14.143571702,79523.29464399781,6626.941220333152,15,0.3333333333333333,0.8,3.01,1521.6030666666663,11.314857362,5301.552976266521,0,0,904896.0000000001,2126542.7097147615,4621918.25,9130585.231814932,20,
0x8c43a3f50c2c82028038be5eb54b5bfb518b22ba,740.1510653177777,25,1,0,13,39,10.5493,0.811484615,3463.541531,266.4262716153846,763.17501569,19.568590146,492924.4232384888,12639.087775345866,15,0.8666666666666667,2.6,0.703286667,230.90276873333332,50.878334379,32861.628215899254,0,0,722600.1052631579,2507371.8623669916,637899.5833333334,1331413.6176821073,9,
0xf31661baae28a24765a1bd6626b1b0988deae0fb,143.03491056987758,25,1,0,40,12,495.33542,12.3833855,107997.4424184,2699.9360604599997,910.449544443,75.87079537,139065.28668279437,11588.773890232864,19,2.1052631578947367,0.631578947368421,26.070285263,5684.075916757894,47.918397076,7319.225614883914,0,0,255325.18181818182,579162.7900428028,1181543.6410256412,2038995.8142907333,13,
0x7e3dbe2fb1e8102b09ac3a96cd5dbbe6da3e90e9,150.67922495816168,25,4,0,10,19,38.1375,3.81375,11372.74365,1137.274365,218.042597283,11.475926173,75706.65707944222,3984.560898918011,18,0.5555555555555556,1.0555555555555556,2.11875,631.8190916666667,12.113477627,4205.925393302346,0,0,2055199.2222222222,4454749.449788284,539316.4444444445,1556148.2932729379,17,
0x5df99e72f4e7328ae15adb908b7cc1f1bbb07652,280.3167044784,25,3,0,4,8,105.098,26.2745,36573.65998,9143.414995,405.432163026,50.679020378,106897.08146014232,13362.135182517792,18,0.2222222222222222,0.4444444444444444,5.838777778,2031.8699988888886,22.524009057,5938.726747785684,0,0,4000090.1428571437,7428180.777701641,14125858.0,19292904.917860247,18,
0x71f4f70ea4db15951b7532c458b7406c2019cf87,175.00004758277774,25,6,0,9,8,60.4,6.711111111,28999.646999999997,3222.183,161.95999626,20.244999533,26942.085153159598,3367.76064414495,19,0.47368421052631576,0.42105263157894735,3.178947368,1526.2972105263157,8.524210329,1418.004481745242,0,0,1924607.5714285716,3360580.693039665,3263457.4999999995,6110241.671338517,19,
0xbb0366a7cfbd3445a70db7fe5ae34885754fd468,599.9989499999998,25,1,0,26,5,10959.98432012,421.537858466,5367048.156484339,206424.92909555155,7000.00210822,1400.000421644,4182025.6524730073,836405.1304946016,16,1.625,0.3125,684.999020008,335440.5097802712,437.500131764,261376.60327956296,0,0,3176065.75,2290246.8805306233,662771.3200000001,781070.2993049943,16,
0xdc09f218f3558df967a2b536c4509ff13ffffc96,187.45564045822613,25,11,0,19,4,301.01,15.842631579,127054.83510000001,6687.096584210525,421.995376871,105.498844218,7870.647900258561,1967.6619750646403,24,0.7916666666666666,0.16666666666666666,12.542083333,5293.9514625,17.583140703,327.9436625107734,0,0,19118609.666666668,11477247.956620364,1823603.3333333335,3608375.4058266426,16,
0x55ce24dbecf889226fc3f0b267d9218853722f63,134.55905841736111,25,1,0,36,42,402.61026485,11.183618468,189451.72467001824,5262.547907500508,498.2562251,11.863243455,192930.7428723763,4593.5891160089595,18,2.0,2.3333333333333335,22.367236936,10525.095815001014,27.680901394,10718.374604020904,0,0,949871.7560975609,1929822.1698969281,1177822.5428571429,1805023.0993205884,18,
0xa43dd060ce1d16633cd673a77b2795dd912f4408,425.06424208406645,25,1,0,23,97,1091.5714485,47.459628196,642516.3936760051,27935.495377217605,1089.66558363,11.233665811,640897.9666701643,6607.195532682109,19,1.2105263157894737,5.105263157894737,57.451128868,33816.652298737106,57.350820191,33731.47193000864,0,0,438138.03125000006,841410.522818708,1540014.8181818181,2018404.1518506561,18,
0x0ce37f75484b806d4175f313ee5ec9c239aae2e2,1313.0507316781654,25,191,0,12,2369,20303.823459884,1691.985288324,6657538.113942745,554794.842828562,21816.909144633,9.209332691,7598282.340253846,3207.379628642404,14,0.8571428571428571,169.21428571428572,1450.273104277,475538.4367101961,1558.350653188,542734.4528752747,0,0,11069.461993243247,338948.0386877536,542267.2727272727,962035.5305190232,7,
0xa31b9f9e9b42bba7393f1536a5b4e5ce50a7bc00,100.06120141473959,25,10,0,31,9,1643.596305419,53.019235659,689734.810679368,22249.510021915095,2033.18317531,225.909241701,69460.6533151376,7717.850368348622,29,1.0689655172413792,0.3103448275862069,56.67573467,23783.958988943723,70.109764666,2395.1949419012967,0,0,3351674.4999999995,9151424.325809164,1962752.7333333336,4991276.88002537,15,
0xb90652b7c29702d07276b2c74987181c42a35209,130.81730606,26,2,0,5,5,57,11.4,70281.31,14056.261999999999,307.93138581,61.586277162,142516.18409781158,28503.236819562317,12,0.4166666666666667,0.4166666666666667,4.75,5856.775833333333,25.660948818,11876.348674817631,0,0,4730540.0,9378319.94960231,367262.5,400383.52610341,20,
0x451a6cfdd3699293b56aa27a35f27bd300fd9b51,150.72749352198804,26,21,0,30,14,1433.853781283,47.795126043,431741.2217914908,14391.374059716361,1647.794815162,117.699629654,320826.62272172485,22916.187337266063,20,1.5,0.7,71.692689064,21587.06108957454,82.389740758,16041.331136086243,0,0,3862805.6923076925,4780962.478804946,1295920.9310344828,2648509.362422527,15,
0x9e82f421dc0f59383a63bbeb1273560193fd47b1,730.09924,26,1,0,3,10,0.1095,0.0365,13.172995,4.390998333333333,730.21,73.021,85641.55129999999,8564.15513,19,0.15789473684210525,0.5263157894736842,0.005763158,0.6933155263157895,38.432105263,4507.4500684210525,0,0,172077.11111111112,482817.6708498366,770527.5,971647.4488437151,14,
0x84b98832c4edbd6f2b50752b1c8ca1abdd023cfe,250.29808532975952,26,7,0,55,58,204.12354123,3.711337113,131978.32324363326,2399.605877156968,608.97496508,10.499568363,193120.8042171591,3329.6690382268807,18,3.0555555555555554,3.2222222222222223,11.340196735,7332.129069090737,33.831942504,10728.93356761995,0,0,737097.6666666663,1376381.0119811916,686479.9814814816,1636520.935377766,26,
0x99cc4cc9fdc5c829a7510c3598050c2b93fce54a,100.67386075639871,26,2,0,7,10,71.8609,10.265842857,5338.2753219999995,762.6107602857143,161.981011289,16.198101129,2775.3601598220403,277.536015982204,22,0.3181818181818182,0.45454545454545453,3.266404545,242.64887827272725,7.36277324,126.15273453736546,0,0,1509356.888888889,2975918.236722678,1833032.6666666665,3413618.2456897353,25,
0xc89eb6430fe1cdfd00d52f637796013c5ae31b8b,100.29084240569999,26,1,0,8,9,263.8119,32.9764875,122427.23104900001,15303.403881125,414.1379577,46.015328633,124388.45377562172,13820.939308402412,17,0.47058823529411764,0.5294117647058824,15.518347059,7201.601826411766,24.361056335,7316.9678691542185,0,0,1458009.375,1341867.6168474974,1964449.0,2160834.9952288507,20,
0x88d351d520ce7638bbf54d11787e84ec91215413,100.04744679077778,26,5,0,11,7,1343.12,122.101818182,649287.232,59026.111999999994,1543.178803083,220.454114726,86141.88018648866,12305.982883784098,22,0.5,0.3181818181818182,61.050909091,29513.055999999997,70.144491049,3915.5400084767575,0,0,4217651.333333334,7601232.658966063,1744114.1,2023294.7318671125,18,
0x660e230da3b802ccb96f8fd027f16866056182d4,266.7520937152682,26,606,0,381,69,429.475254681,1.12723164,178725.606747466,469.09608070201165,652.220963854,9.452477737,316224.8195307069,4582.968398995752,8,47.625,8.625,53.684406835,22340.70084343325,81.527620482,39528.102441338364,0,0,253141.9117647059,693368.841911241,42642.62894736842,207637.95100134925,15,
0x5eed3132887fc1ab5186e1fd6512df8546cf19a9,124.98980523612778,26,21,0,10,9,115.675829319,11.567582932,57862.181056807254,5786.218105680726,216.41560274,24.046178082,61602.7802141296,6844.753357125511,14,0.7142857142857143,0.6428571428571429,8.262559237,4133.01293262909,15.458257339,4400.198586723543,0,0,3894786.625,4634778.250269338,2375289.555555556,1933992.0236077188,23,
0x8b7d79a679c10bed518fe905d764b4b7667f24de,129.15958608858855,26,13,0,27,12,424.489456,15.721831704,246489.93938304,9129.257014186667,326.49791461,27.208159551,194779.72776734768,16231.643980612307,18,1.5,0.6666666666666666,23.582747556,13693.88552128,18.138773034,10821.09598707487,0,0,3372384.090909091,4464490.940513095,983273.2692307694,1547557.51327515,25,
0x444f36b2504599d7c452add06c3f9d72991d7144,136.8625100811392,26,1,0,25,394,505.91,20.2364,250777.99820000003,10031.119927999998,644.639060681,1.636139748,86289.46143221951,219.00878536096266,39,0.6410256410256411,10.102564102564102,12.972051282,6430.205082051283,16.529206684,2212.5502931338337,0,0,254741.36132315517,1045224.8393267056,964849.6666666665,1905308.627629579,19,
0x945a22c171d1989d1f8ea7bc9608cc4114a85003,100.03417644302748,26,20,0,78,93,2600.871921,33.344511808,1250259.60767604,16028.969329180005,2800.8944466,30.117144587,1327386.047792764,14272.968255836173,9,8.666666666666666,10.333333333333334,288.985769,138917.73418622665,311.210494067,147487.33864364043,0,0,194694.09782608703,444893.3812676714,261307.85714285725,610226.8954073712,15,
0x0c26e30767bb55564045fef11dd519f233cce0ac,299.94439826900003,26,3,0,4,8,10.9,2.725,2467.418,616.8545000000001,536.00000665,67.000000831,159071.95186951448,19883.99398368931,6,0.6666666666666666,1.3333333333333333,1.816666667,411.23633333333333,89.333334442,26511.991978252412,0,0,935015.7142857143,2329704.4362877677,720661.3333333334,645076.0018170986,12,
0xf0175ef0b15c40c9f4736404892817e5749c4d3e,1161.863883717615,26,2,0,4,3,2613.8995,653.474875,1438549.0797499998,359637.26993750007,3100,1033.333333333,2703356.0000000005,901118.6666666667,12,0.3333333333333333,0.25,217.824958333,119879.08997916665,258.333333333,225279.66666666672,0,0,3765869.5,546843.1505509601,2566639.6666666665,2320807.725957998,9,
0xdd8164dfe477181cdf39bccbe224c62f4035a3ab,164.3417707422016,26,6,0,11,17,309.04538,28.095034545,186969.25972079998,16997.205429163638,500.569223989,29.44524847,210682.10288180388,12393.064875400234,13,0.8461538461538461,1.3076923076923077,23.772721538,14382.250747753844,38.505324922,16206.315606292606,0,0,1852440.8125000002,1760563.90977373,2748257.9,3077757.5684812563,21,
0x0f002f224f0c6209ecc1dbfc3b495aa97a45f533,188.5980581257777,26,5,0,21,28,113.2752,5.394057143,36252.47186800001,1726.3081841904766,299.0526405,10.680451446,68538.43975939321,2447.8014199783292,22,0.9545454545454546,1.2727272727272727,5.148872727,1647.8396303636366,13.593301841,3115.383625426964,0,0,1048520.8518518519,2332195.41461013,1856626.1999999997,4351942.101712348,19,
0x2ab018a5de0e3b03d0c3d8abfe89c13cc1ee91af,981.75329909517,26,2,0,5,4,130.03,26.006,31308.623399999997,6261.724679999999,1691.89449,422.9736225,1270832.7082737,317708.177068425,9,0.5555555555555556,0.4444444444444444,14.447777778,3478.735933333333,187.988276667,141203.63425263332,0,0,15557.333333333334,26149.442084551887,2666.5,2871.793922504422,11,
0xdd7b3fbdd5c6adb7a82b9bbd889378db2226f67b,130.74525973047528,26,10,0,17,12,80.312229,4.724248765,53593.79348978001,3152.5760876341174,200.375354276,16.69794619,76001.04829573221,6333.4206913110165,16,1.0625,0.75,5.019514313,3349.6120931112505,12.523459642,4750.065518483263,0,0,806736.9090909093,2657597.3221116653,1058242.3125,2851117.055792711,20,
0x96a9fdc6f0d571abaaa01a14bbb3529f214765e2,331.49084077441086,26,25,0,8,16,260.02,32.5025,110909.73039999999,13863.716299999998,720.739559,45.046222438,312659.38957841013,19541.211848650622,13,0.6153846153846154,1.2307692307692308,20.001538462,8531.517723076922,55.441504538,24050.722275262317,0,0,270236.26666666666,523105.67898704304,3022357.0,7992246.177676503,15,
0x807b0a7af2b395223efae3f18c62edf356a94347,199.9955,26,1,0,4,4,350,87.5,176705.5,44176.375,1000,250,230396.5,57599.125,17,0.23529411764705882,0.23529411764705882,20.588235294,10394.441176470587,58.823529412,13552.735294117647,0,0,173250.6666666667,225433.87910944826,7284244.0,12616234.700174496,18,
0x77cefa8b72e1545fcd89ef834d1a0cd17b3048e2,150.77767989559771,26,1,0,12,9,956.1,79.675,668186.38,55682.19833333333,1321.38480859,146.820534288,450599.91316850996,50066.65701872332,18,0.6666666666666666,0.5,53.116666667,37121.46555555556,73.410267144,25033.328509361665,0,0,3294584.375,5018440.389676657,2508529.3636363638,4050804.6476164535,17,
0xe82c4bf8837b43bdcd0c9f7c135d381f0650ab6c,104.00281413743522,26,4,0,3,3,30.03,10.01,9091.59,3030.5299999999997,134.034925957,44.678308652,37931.88404582286,12643.961348607618,15,0.2,0.2,2.002,606.106,8.93566173,2528.792269721524,0,0,3620.5,4120.311213974012,476527.0,669024.8383789648,16,
0x4efad72184965a3eb522495078b1137805ee9aaf,110.82549293349041,26,3,0,12,13,28.26765652,2.355638043,24084.159544603102,2007.0132953835914,94.1125926,7.2394302,53511.991541267496,4116.3070416359615,13,0.9230769230769231,1.0,2.174435117,1852.6276572771617,7.2394302,4116.3070416359615,0,0,1052460.2499999998,762643.2846387413,745892.4545454545,942082.9350990669,17,
0x802fe82490ca9ed8969f8884790d7641640863ee,240.99825215627774,26,5,0,9,26,98.128,10.903111111,54732.060639999996,6081.340071111111,417.27711221,16.0491197,95357.51777348241,3667.59683744163,19,0.47368421052631576,1.368421052631579,5.164631579,2880.6347705263156,21.961953274,5018.816724920127,2,2,1099296.7200000002,3201031.5453930176,3693629.1249999995,5170928.545755102,18,
0x4da6f124f7132a43f9e1a74aa3d13a169e47dc61,265.16790308,26,2,0,13,10,3152,242.461538462,2418482.0137,186037.07797692306,3856.2,385.62,1894278.6479999998,189427.8648,14,0.9285714285714286,0.7142857142857143,225.142857143,172748.7152642857,275.442857143,135305.6177142857,0,0,2573175.666666667,2571141.9148806236,2325294.1666666665,4320421.070514873,18,
0x63939c946a4dd8a1892f975cecd8b55672edfe3c,189.66844301019498,26,14,0,9,6,30.79458,3.42162,19151.903194000002,2127.9892437777776,237.61360577,39.602267628,66560.39983434191,11093.399972390316,16,0.5625,0.375,1.92466125,1196.9939496250001,14.850850361,4160.024989646369,0,0,6557932.399999999,12529729.264314406,3723456.499999999,6068849.010468295,19,
0x6b51a645ab8058fd39dc574f249348f8ad9a6266,105.74896233144608,26,4,0,11,3,225,20.454545455,161638.05,14694.368181818183,311.921177,103.973725667,226309.29486713,75436.43162237667,11,1.0,0.2727272727272727,20.454545455,14694.368181818181,28.356470636,20573.572260648183,0,0,2177090.0,2392925.715067645,894964.4,1235995.9005852733,14,
0xf85c44a9062acddcb5b174868fc62dd1f8c9e7f9,458.44094051300004,26,52,0,24,8,7361.72,306.738333333,3209380.5152,133724.18813333334,7820.23,977.52875,173841.4181,21730.1772625,26,0.9230769230769231,0.3076923076923077,283.143076923,123437.71212307691,300.778076923,6686.208388461539,0,0,5764259.714285715,9364909.336089961,902242.7391304349,3068802.8844697764,20,
